airline_id,name,alias,iata,icao,callsign,country_id,active
4558,Swift Air (Interstate Equipment Leasing),N,,SWQ,SWIFTFLIGHT,288,N
4559,Swiss International Air Lines,Swiss Airlines,LX,SWR,SWISS,268,Y
4560,Swissair,N,SR,SWR,Swissair,268,Y
4561,Sunwest Aviation (Lindquist Investment),N,,SWS,SUNNY WEST,288,N
4562,Swiftair,N,,SWT,SWIFT,261,N
4563,Swiss European Air Lines,Swiss European,,SWU,EUROSWISS,268,Y
4564,Swe Fly,N,WV,SWV,FLYING SWEDE,267,Y
4565,Shovkoviy Shlyah,N,S8,SWW,WAY AERO,285,N
4566,Swazi Express Airways,N,,SWX,SWAZI EXPRESS,266,N
4567,Sky Jet,N,,SWY,SWISSLINK,268,N
4568,Servair,N,,SWZ, Private Charter,240,N
4569,Southern Cross Aviation,N,,SXA,FERRY,288,N
4570,Sky Exec Aviation Services,N,,SXC,SKY EXEC,209,N
4571,Southeast Express Airlines,N,,SXE,DOGWOOD EXPRESS,288,N
4572,Servicios Aereos Sepecializados Mexicanos,N,,SXM,SERVIMEX,188,N
4573,SunExpress,N,XQ,SXS,SUNEXPRESS,279,Y
4574,Servicios De Taxi Aereo,N,,SXT,SERTA,188,N
4575,Satellite Aero,N,,SXX,SATELLITE EXPRESS,288,N
4576,Safari Express Cargo,N,,SXY,SAFARI EXPRESS,162,N
4577,Skyways,N,,SYA,LINEAS CARDINAL,59,N
4578,Systec 2000,N,,SYC,SYSTEC,288,N
4579,Sheba Aviation,N,,SYE,,298,N
4580,Sky One Express Airlines,N,,SYF,SKY FIRST,288,N
4581,Synergy Aviation,N,,SYG,SYNERGY,287,N
4582,Sonalysts,N,,SYI,,288,N
4583,Slate Falls Airways,N,,SYJ,,88,N
4584,Satsair,N,,SYK,AEROCAB,288,N
4585,Syncrude Canada,N,,SYN,SYNCRUDE,88,N
4586,Syrian Arab Airlines,N,RB,SYR,SYRIANAIR,270,Y
4587,Shawbury Flying Training Unit,N,,SYS,SHAWBURY,287,N
4588,Special Aviation Systems,N,,SYV,SPECIAL SYSTEM,288,N
4589,Skywalk Airlines,N,AL,SYX,SKYWAY-EX,288,Y
4590,Silk Way Airlines,N,ZP,AZQ,SILK LINE,64,N
4591,South African Historic Flight,N,,SYY,SKY COACH,258,N
4592,Servicios Aeronauticos Z,N,,SZT,AERO ZEE,188,N
4593,Specavia Air Company,N,,BHV,AVIASPEC,234,N
4594,Starair,N,,BLY,BLARNEY,154,N
4595,Sundance Air,N,,BNC,BARNACLE AIR,288,N
4596,Samara Airlines,N,E5,BRZ,BERYOZA,234,N
4597,Spark+ Joint-Stock Company,N,,BVV,SPARK,234,N
4598,Swedish Civil Aviation Administration,N,,CBN,CALIBRATION,267,N
4599,Shandong Airlines,N,SC,CDG,SHANDONG,95,Y
4600,Spectrem Air,N,,CDS,SPECDAS,258,N
4601,Servicios Aereos Centrales,N,,CEE,CENTRA AEREOS,188,N
4602,Swedish Airlines,N,,CFL,SWEDISH,267,N
4603,Seagle Air,N,,CGL,SEAGLE,253,N
4604,Sirius-Aero,N,,CIG,SIRIUS AERO,234,N
4605,Sunwest Home Aviation,N,,CNK,CHINOOK,88,N
4606,SAS Braathens,N,,CNO,SCANOR,214,Y
4607,Spring Airlines,N,9S,CQH,AIR SPRING,95,Y
4608,Sichuan Airlines,N,3U,CSC,SI CHUAN,95,Y
4609,Shanghai Airlines,N,FM,CSH,SHANGHAI AIR,95,Y
4610,Shuangyang General Aviation,N,,CSY,SHUANGYANG,95,N
4611,Shenzhen Airlines,N,ZH,CSZ,SHENZHEN AIR,95,Y
4612,Shanxi Airlines,N,8C,CXI,SHANXI,95,N
4613,Sioux Falls Aviation,N,,DKT,DAKOTA,288,N
4614,Servicios Aereos Elite,N,,DKY,DAKOY,261,N
4615,Servicios Aereos Denim,N,,DNI,AERO DENIM,188,N
4616,Swiss Eagle,N,,EAB,SWISS EAGLE,268,N
4617,Skypower Express Airways,N,,EAN,NIGERIA EXPRESS,209,N
4618,Scenic Air,N,,ENR,,199,N
4619,Sun D'Or,N,7L,ERO,ECHO ROMEO,155,Y
4620,SkyEurope,N,NE,ESK,RELAX,253,Y
4621,Sunshine Express Airlines,N,CQ,EXL,,62,N
4622,South African Express,N,,EXY,EXPRESSWAYS,258,N
4623,Stuttgarter Flugdienst,N,,FFD,FIRST FLIGHT,133,N
4624,Shalom Air Services,N,,FFH,PEACE AIR,209,N
4625,Silverjet,N,,FJE,ENVOY,287,N
4626,Sky Bus,N,,FLH,MILE HIGH,288,N
4627,South Coast Aviation,N,,GAD,SOUTHCOAST,287,N
4628,Servicios Aereos Gadel,N,,GDE,GADEL,188,N
4629,S.P. Aviation,N,,GDG,GOLDEN GATE,288,N
4630,Seba Airlines,N,,GIK,SEBA,141,N
4631,Servicios Aereos Gana,N,,GNA,SERVIGANA,188,N
4632,Sky Wings Airlines,N,,GSW,,136,N
4633,Star XL German Airlines,N,,GXL,STARDUST,133,N
4634,Skyhaul,N,,HAU,SKYHAUL,159,N
4635,Starship,N,,HIP,STARSA,188,N
4636,Servicios Ejecutivos Gosa,N,,HJE,GOSA,188,N
4637,Superior Aviation,N,SO,HKA,SPEND AIR,288,N
4638,Samaritan Air Service,N,,HLO,HALO,88,N
4639,Skyraidybos Mokymo Centras,N,,HRI,HELIRIM,174,N
4640,Sky Europe Airlines,N,,HSK,MATRA,253,Y
4641,Svenska Direktflyg,N,,HSV,HIGHSWEDE,267,N
4642,Sky Helicopteros,N,,HSY,HELISKY,261,N
4643,Skytaxi,N,,IGA,IGUANA,225,N
4644,Silvair,N,,IJS,,288,N
4645,Servicios Aereos Ilsa,N,,ILS,SERVICIOS ILSA,188,N
4646,Sincom-Avia,N,,INK,SINCOM AVIA,285,N
4647,Safat Airlines,N,,IRV,SAFAT AIR,152,N
4648,Saha Airlines Services,N,,IRZ,SAHA,152,N
4649,Sunline Express,N,,JAM,SUNTRACK,162,N
4650,Secure Air Charter,N,,JCM,SECUREAIR,288,N
4651,Sark International Airways,N,,JIM,SARK,287,N
4652,Spanair,N,JK,JKK,SPANAIR,261,Y
4653,Salem,N,,KKS,KOKSHE,161,N
4654,Servicios Aereos Copters,N,,KOP,COPTERS,94,N
4655,Servicios Aereos Expecializados En Transportes Petroleros,N,,KSP,SAEP,97,N
4656,Skybridge Airops,N,,KYB,SKY AIROPS,156,N
4657,Sky Aeronautical Services,N,,KYR,SKY AERONAUTICAL,188,N
4658,Servicios Aereos Ejecutivos De La Laguna,N,,LGU,LAGUNA,188,N
4659,Servico Leo Lopex,N,,LLA,LEO LOPOZ,188,N
4660,Servicios Aereos Estrella,N,,LLS,SERVIESTRELLA,188,N
4661,South African Air Force,N,,LMG,SOUTH AFRICAN,258,N
4662,Sky Limo Corporation,N,,LMO,SKY LIMO,288,N
4663,SANSA,N,,LRS,,102,N
4664,Spectrum Aviation Incorporated,N,,LSP,AIR TONY,287,N
4665,SOS Helikoptern Gotland,N,,MCG,MEDICOPTER,267,N
4666,Sundt Air,N,,MDT,MIDNIGHT,214,N
4667,Servicios Aereos Milenio,N,,MLO,MILENIO,188,N
4668,SAAD (A320) Limited,N,,MMS,MUSAAD AIR,91,N
4669,Servicios Aereos Moritani,N,,MRI,MORITANI,188,N
4670,San Juan Airlines,N,2G,MRR,MARINER,288,N
4671,Servico Aereo Regional,N,,MSG,SAR-REGIONAL,196,N
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,N,,MSP,SEGURIDAD,102,N
4673,Servicios Aereos MTT,N,,MTG,,188,N
4674,Sabre Pacific,N,1Z,,,62,N
4675,Sabre,N,1S,,,288,N
4676,Sierra Nevada Airlines,N,1I,,,288,N
4677,Siren-Travel,N,1H,,,234,N
4678,Sirena,N,1Q,,,234,N
4679,Sky Trek International Airlines,N,1I,,,1,N
4680,Southern Cross Distribution,N,1K,,,62,N
4681,Sutra,N,1K,,,288,N
4682,SNCF,N,2C,,,127,N
4683,Star Equatorial Airlines,N,2S,,,141,N
4684,Seulawah Nad Air,N,,NAD,SEULAWAH,151,N
4685,Servicios Aereos del Nazas SA de CV,N,,NAZ,NAZAS,188,N
4686,Simpson Air Ltd,N,,NCS,COMMUTER-CANADA,88,N
4687,Spirit Airlines,N,NK,NKS,SPIRIT WINGS,288,Y
4688,Servicios Aereos Latinoamericanos,N,,NON,SERVICIOS LATINO,188,N
4689,Servicios Aereos Monarrez,N,,NRZ,MONARREZ,188,N
4690,Societe De Transport Aerien De Mauritanie,N,,NSC,TRANS-SOCIETE,186,N
4691,SATENA,N,9R,NSE,SATENA,97,Y
4692,Servicios Aereos Del Norte,N,,NTB,SERVINORTE,188,N
4693,Servicios Intergrales De Aviacion,N,,NTG,INTERGRALES,188,N
4694,Slok Air Gambia,N,S0,OKS,SLOK GAMBIA,131,N
4695,Soko Aviation,N,,OKT,SOKO AIR,261,N
4696,Solar Cargo,N,,OLC,SOLARCARGO,293,N
4697,Soloflight,N,,OLO,SOLO,287,N
4698,Sonnig SA,N,,ONG,SONNIG,268,N
4699,Sosoliso Airlines,N,SO,OSL,SOSOLISO,209,N
4700,Servicios Aereos Noticiosos,N,,OSS,NOTICIOSOS,188,N
4701,South Airlines,N,,OTL,SOUTHLINE,285,N
4702,Skywest Airlines,N,,OZW,OZWEST,62,Y
4703,Sokol,N,,PIV,AEROSOKOL,234,N
4704,South Carolina Aeronautics Commission,N,,PLT,PALMETTO,288,N
4705,Servicios Aereos Premier,N,,PMR,SERVICIOS PREMIER,188,N
4706,Survey Udara (Penas),N,,PNS,PENAS,151,N
4707,Servicios Aereos Poblanos,N,,POB,POBLANOS,188,N
4708,Servicios Aereos Profesionales,N,,PSV,PROSERVICIOS,115,N
4709,Southeastern Airways,N,,PTM,POSTMAN,288,N
4710,Spurwing Airlines,N,,PUR,SPURWING,258,N
4711,Sky Trek International Airlines,N,1I,PZR,PHAZER,288,N
4712,Shandong Airlines Rainbow Jet,N,,RBW,CAI HONG,95,N
4713,SA Airlink Regional,N,,REJ,REGIONAL LINK,258,N
4714,Servicio Aereo Regional Regair,N,,RER,REGAIR,116,N
4715,Scoala Superioara De Aviatie Civila,N,,RFT,ROMANIAN ACADEMY,233,N
4716,Servicios Aereos Regiomontanos,N,,RGC,REGIOMONTANO,188,N
4717,S-Air,N,,RLS,S-AIRLINES,234,N
4718,Servicios De Rampa Y Mostrador,N,,RMP,SERAMSA,188,N
4719,SNAS Aviation,N,,RSE,RED SEA,247,N
4720,Skybus Airlines,N,SX,SKB,SKYBUS,288,N
4721,Skymaster Air Lines,N,,SKC,SKYMASTER AIR,288,N
4722,Sky Harbor Air Service,N,,SKD,SKY DAWG,288,N
4723,Sky Tours,N,,SKE,SKYISLE,288,N
4724,Sakaviaservice,N,,AZG,SAKSERVICE,132,N
4725,Skycraft,N,,SKF,SKYCRAFT,288,N
4726,Skycraft Air Transport,N,,SKG,SKYCRAFT-CANADA,88,N
4727,Skyking,N,,SKI,SKYKING,287,N
4728,SkyKing Turks and Caicos Airways,N,RU,SKI,SKYKING,281,N
4729,Skylink Aviation,N,,SKK,SKYLINK,88,N
4730,Skycharter (Malton),N,,SKL,SKYCHARTER,88,N
4731,Skyline Aviation Services,N,,SKN,SKYLINER,288,N
4732,Scottish Airways Flyers,N,,SKO,SKYWORK,287,N
4733,Skyscapes Air Charters,N,,SKR,SKYSCAPES,258,N
4734,Sky Service,N,,SKS,SKY SERVICE,70,N
4735,Santa Barbara Airlines,N,S3,BBR,SANTA BARBARA,293,Y
4736,Skystar Airways,N,,SKT,SKY YOU,274,N
4737,Sky Airline,N,H2,SKU,AEROSKY,94,Y
4738,SkyWest,N,OO,SKW,SKYWEST,288,Y
4739,Skyways Express,N,JZ,SKX,SKY EXPRESS,267,Y
4740,Skymark Airlines,N,BC,SKY,SKYMARK,159,Y
4741,Skyway Enterprises,N,,SKZ,SKYWAY-INC,288,N
4742,Sierra National Airlines,N,LJ,SLA,SELAIR,251,N
4743,Slok Air,N,,SLB,SLOK AIR,209,N
4744,Silver Air,N,,SLD,SILVERLINE,107,N
4745,Streamline,N,,SLE,SLIPSTREAM,258,N
4746,Starfly,N,,SLF,ELISTARFLY,156,N
4747,Saskatchewan Government,N,,SLG,LIFEGUARD,88,N
4748,Silverhawk Aviation,N,,SLH,SILVERHAWK,288,N
4749,Servicios Aereos de Los Angeles,N,,AGE,AEROANGEL,188,N
4750,SilkAir,N,MI,SLK,SILKAIR,252,Y
4751,Slovak Airlines,N,6Q,SLL,SLOV LINE,253,N
4752,Surinam Airways,N,PY,SLM,SURINAM,264,Y
4753,Sloane Aviation,N,,SLN,SLOANE,287,N
4754,Salpa Aviation,N,,SLP,SALPA,263,N
4755,Servicios Aereos Slainte,N,,SLS,SERVICIOS SLAINTE,188,N
4756,Stella Aviation,N,,SLV,AVISTELLA,186,N
4757,Salama Airlines Nigeria,N,,SLW,SALMA AIR,209,N
4758,Sete Linhas Aereas,N,,SLX,SETE,78,N
4759,Sky Line for Air Services,N,,SLY,SKYCO,263,N
4760,Super Luza,N,,SLZ,LUZA,56,N
4761,SMA Airlines,N,,SMA,SESAME,209,N
4762,Sabang Merauke Raya Air Charter,N,,SMC,SAMER,151,N
4763,Servicios Aereos La Marquesa,N,,SMD,SERVICIOS MARQUESA,188,N
4764,Servant Air,N,8D,,,288,N
4765,Semos,N,,SME,SEMICH,161,N
4766,Smalandsflyg,N,,SMF,GORDON,267,N
4767,Smithair,N,,SMH,SMITHAIR,288,N
4768,Semeyavia,N,,SMK,ERTIS,161,N
4769,Smith Air (1976),N,,SML,SMITH AIR,88,N
4770,Summit Airlines,N,,SMM,SUMMIT-AIR,288,N
4771,Samar Air,N,,SMQ,SAMAR AIR,272,N
4772,Somon Air,N,,SMR,SOMON AIR,272,N
4773,Skyline,N,,SMT,SKYLIMIT,209,N
4774,Servicios Aerecs Del Sol,N,,AOS, S.A. de C.V.,10,N
4775,Senator Aviation Charter,N,,SNA,SENATOR,133,N
4776,Sterling Airlines,N,NB,SNB,STERLING,112,Y
4777,Servicios Aereos De Nicaragua (SANSA),N,,SNE,SANSA,207,N
4778,Shans Air,N,,SNF,SHANS AIR,234,N
4779,Senair Services,N,,SNH,SENSERVICE,248,N
4780,Savanah Airlines,N,,SNI,SAVANAHLINE,209,N
4781,Skynet Asia Airways,N,6J,SNJ,NEWSKY,159,Y
4782,Southeast Airlines (Sun Jet International),N,,SNK,SUN KING,288,N
4783,Soonair Lines,N,,SNL,SOONAIR,288,N
4784,Servizi Aerei,N,,SNM,SERVIZI AEREI,156,N
4785,Sun Pacific International,N,,SNP,SUN PACIFIC,288,N
4786,Sun Quest Executive Air Charter,N,,SNQ,EXECU-QUEST,288,N
4787,Societe Centrafricaine De Transport Aerien,N,,SNS,,92,N
4788,Suncoast Aviation,N,,SNT,SUNCOAST,288,N
4789,Snunit Aviation,N,,SNU,,155,N
4790,Sudanese States Aviation,N,,SNV,SUDANESE,263,N
4791,Sun West Airlines,N,,SNW,SUN WEST,288,N
4792,Sun Air Aviation Services,N,,SNX,SUNEX,88,N
4793,Stabo Freight,N,,SOB,STABO,299,N
4794,Southern Cargo Air Lines,N,,SOC,,234,N
4795,Southern Ohio Aviation Sales,N,,SOH,SOUTHERN OHIO,288,N
4796,Southern Aviation,N,,SOI,SOAVAIR,299,N
4797,Solomon Airlines,N,IE,SOL,SOLOMON,255,Y
4798,Somali Airlines,N,,SOM,SOMALAIR,256,N
4799,Sunshine Air Tours,N,,SON,SUNSHINE TOURS,288,N
4800,Southern Air,N,,SOO,SOUTHERN AIR,288,N
4801,Solinair,N,,SOP,SOLINAIR,254,N
4802,Sonair Servico Aereo,N,,SOR,SONAIR,56,N
4803,Southeast Correct Craft,N,,SOT,SOUTH COURIER,288,N
4804,Southern Airways,N,,SOU,SOUTHERN EXPRESS,288,Y
4805,Saratov Aviation Division,N,6W,SOV,SARATOV AIR,234,Y
4806,Sowind Air,N,,SOW,SOWIND,88,N
4807,Solid Air,N,,SOX,SOLIDAIR,202,N
4808,Sat Airlines,N,HZ,SOZ,SATCO,161,Y
4809,Sierra Pacific Airlines,N,,SPA,SIERRA PACIFIC,288,N
4810,Springbok Classic Air,N,,SPB,SPRING CLASSIC,258,N
4811,Skyworld Airlines,N,,SPC,PORT,288,N
4812,Sprague Electric Company,N,,SPE,SPRAGUE,288,N
4813,Space World Airline,N,,SPF,SPACE WORLD,209,N
4814,Springdale Air Service,N,,SPG,SPRING AIR,288,N
4815,Sapphire Executive Air,N,,SPH,SAPPHIRE-CHARTER,258,N
4816,South Pacific Island Airways,N,,SPI,SOUTH PACIFIC,288,Y
4817,Servicios Corporativos Aereos De La Laguna,N,,SPL,CORPORATIVOS LAGUNA,188,N
4818,Skorpion Air,N,,SPN,AIR SKORPIO,81,N
4819,Sapphire Aviation,N,,SPP,SAPPHIRE,288,N
4820,Servicios Aereos Palenque,N,,SPQ,SERVICOS PALENQUE,188,N
4821,Servicios Aereos Tribasa,N,,TBS,TRIBASA,188,N
4822,Shuttle America,N,S5,TCF,MERCURY,288,Y
4823,SAAB Nyge Aero,N,,TGT,TARGET,267,N
4824,Spark Air,N,,THB,THAI SABAI,274,N
4825,S C Ion Tiriac,N,,TIH,TIRIAC AIR,233,N
4826,Starlite Aviation,N,,TRL,STARSTREAM,258,N
4827,Servicios Aereos Corporativos,N,,TRN,AEROTRON,186,N
4828,Societe Tout Tranport Mauritanien,N,,TTM,TOUT-AIR,186,N
4829,Servicios Aereos Tamazula,N,,TZU,TAMAZULA,188,N
4830,Shar Ink,N,,UGP,SHARINK,234,N
4831,Second Sverdlovsk Air Enterprise,N,,UKU,PYSHMA,234,N
4832,Servicios Aereos Universitarios,N,,UNT,UNIVERSITARIO,188,N
4833,Skif-Air,N,,USK,SKIF-AIR,285,N
4834,Smarkand Aero Servise,N,,USN,SAMAS,290,N
4835,Samarkand Airways,N,,UZS,SOGDIANA,290,N
4836,Servicios Aereos Avandaro,N,,VDO,AVANDARO,188,N
4837,Stichting Vliegschool 16Hoven,N,,VGS,SMART,203,N
4838,Silverback Cargo Freighters,N,,VRB,SILVERBACK,237,N
4839,Sirvair,N,,VRS,VAIRSA,188,N
4840,Scat Air,,DV,VSV,VLASTA,161,Y
4841,Sunset Aviation,N,,VXN,VIXEN,288,N
4842,Sport Air Travel,N,,WCC,WEST COAST,288,N
4843,Swift Copters,N,,WFC,SWIFTCOPTERS,268,N
4844,Skyrover CC,N,,WLK,SKYWATCH,258,N
4845,Safarilink Aviation,N,,XLK,SAFARILINK,162,N
4846,SENEAM,N,,XMX,SENEAM,188,N
4847,Southport Air Service,N,,XPG,,288,N
4848,Spectrum Air Service,N,,XSA,,288,N
4849,Stephenville Aviation Services,N,,XSN,,88,N
4850,Servicios Aereos Textra,N,,XTA,TEXTRA,188,N
4851,Sector Airlines,N,,XTR,EXTER,88,N
4852,Skyplan Services,N,,XXS,,88,N
4853,Stewart Aviation Services,N,,YBE,YELLOW BIRD,288,N
4854,Sirin,N,R1,,,1,N
4855,Star Air,N,S6,,,112,N
4856,Servicios Aereos Integrales / Flyant,N,,FYA,FLYANT,261,N
4857,State Flight Academy of Ukraine,N,,UFA,FLIGHT ACADEMY,285,N
4860,Trans Jet Airways,N,,SWL,TRANSJET,267,N
4861,Turbot Air Cargo,N,,TAC,TURBOT,248,N
4862,Tranporte Aereo Dominicano,N,,TAD,TRANS DOMINICAN,115,N
4863,TAME,N,EQ,TAE,TAME,116,Y
4864,Trans International Express Aviation,N,,BAP,BIG APPLE,288,N
4865,TAG Aviation USA,N,,TAG,TAG U-S,288,N
4866,Talair,N,,TAL,TALAIR,221,N
4867,TAM Brazilian Airlines,N,JJ,TAM,TAM,78,Y
4868,Transaustralian Air Express,N,,AUC,AUSCARGO,62,N
4869,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,226,Y
4870,Tunisair,N,TU,TAR,TUNAIR,278,Y
4871,Transportes Aereos Tauro,N,,TAU,TRANSTAURO,188,N
4872,Travelair,N,,TAX,TRAVELAIR,133,N
4873,TNT Airways,N,3V,TAY,QUALITY,70,N
4874,Transbrasil,N,,TBA,TRANSBRASIL,78,N
4875,Turbine Air Cargo UK,N,,TBC,,287,N
4876,Thunderbird Tours,N,,TBD,ORCA,88,N
4877,Tropical Airways,N,M7,TBG,,144,N
4878,Trinity Air Bahamas,N,,TBH,,65,N
4879,TAB Express International,N,,TBI,TAB INTERNATIONAL,288,N
4880,Taban Air Lines,N,,TBM,TABAN AIR,152,N
4881,Teebah Airlines,N,,TBN,TEEBAH,251,N
4882,Tubelair,N,,TBR,TUBELAIR,278,N
4883,Tobago Express,N,,TBX,TABEX,277,N
4884,Tropican Air Services,N,,TCA,TROPICANA,117,N
4885,Transporte del Caribe,N,,TCB,TRANSCARIBE,97,N
4886,Trans Continental Airlines,N,,TCC,TRANSCAL,263,N
4887,Tchad Airlines,N,,TCD,TCHADLINES,93,N
4888,Trans-Colorado Airlines,N,,TCE,TRANS-COLORADO,288,N
4889,Thai Air Cargo,N,T2,TCG,THAI CARGO,274,Y
4890,Transcontinental Air,N,,TCH,TRANS GULF,66,N
4891,Teledyne Continental Motors,N,,TCM,TELEDYNE,288,N
4892,Trans Continental Airlines,N,,TCN,TRANSCON,288,N
4893,Transcorp Airways,N,,TCP,TRANSCORP,287,N
4894,Transcontinental Sur,N,,TCT,TRANS-CONT,289,N
4895,Transglobal Airways Corporation,N,,TCU,TRANSGLOBAL,224,N
4896,Thomas Cook Airlines,N,FQ,TCW,THOMAS COOK,70,Y
4897,Thomas Cook Airlines,N,MT,TCX,KESTREL,287,Y
4898,Twin Cities Air Service,N,,TCY,TWIN CITY,288,N
4899,Tadair,N,,TDC,TADAIR,261,N
4900,Tellavia / Flight One,N,,TDE,TELLURIDE,288,N
4901,Transportes Aereos de Ixtlan,N,,TDI,TRANSIXTLAN,188,N
4902,Tandem Aero,N,TQ,TDM,TANDEM,190,N
4903,TRADO,N,,TDO,TRADO,115,N
4904,Trade Air,N,,TDR,TRADEAIR,104,N
4905,Taxi Aero Nacional Del Evora,N,,TDV,TAXI EVORA,188,N
4906,Tradewinds Airlines,N,,TDX,TRADEWINDS EXPRESS,288,N
4907,Tenir Airlines,N,,TEB,TENIR AIR,165,N
4908,Teamline Air,N,L9,TLW,Teamline,63,N
4909,Tecnicas Fotograficas,N,,TEF,TECFOTO,261,N
4910,Tempelhof Airways,N,,TEH,TEMPELHOF,288,N
4911,Telford Aviation,N,,TEL,TELFORD,288,N
4912,Tech-Mont Helicopter Company,N,,TEM,TECHMONT,253,N
4913,Tennessee Airways,N,,TEN,TENNESSEE,288,N
4914,Territorial Airlines,N,,TER,TERRI-AIRE,288,N
4915,TAES Transportes Aereos de El Salvador,N,,TES,TAES,118,N
4916,Transeuropean Airlines,N,UE,TEP,TRANSEURLINE,234,N
4917,Tepavia-Trans Airlines,N,,TET,TEPAVIA,190,N
4918,Trans-Florida Airlines,N,,TFA,TRANS FLORIDA,288,N
4919,Tair Airways,N,,TFB,ROYAL TEE-AIR,224,N
4920,Talon Air,N,,TFF,TALON FLIGHT,288,N
4921,Trabajos Aereos Murcianos,N,,AIM,PIJO,261,N
4922,Thai Flying Helicopter Service,N,,TFH,THAI HELICOPTER,274,N
4923,Transport Facilitators,N,,TFI,,288,N
4924,Transafrik International,N,,TFK,,246,N
4925,Transportes Aereos del Pacifico,N,,TFO,TRANSPORTES PACIFICO,188,N
4926,Thai Flying Service,N,,TFT,THAI FLYING,274,N
4927,Transportes Aereos San Rafael,N,,SRF,SAN RAFEAL,94,N
4928,Tayside Aviation,N,,TFY,TAYSIDE,287,N
4929,TG Aviation,N,,TGC,THANET,287,N
4930,Trabajos Aereos,N,,TGE,TASA,261,N
4931,Transportes Aereos Regionales,N,,TGI,TRANSPORTE REGIONAL,188,N
4932,TAG Aviation Espana,N,,TGM,TAG ESPANA,261,N
4933,Trigana Air Service,N,,TGN,TRIGANA,151,Y
4934,Titan Airways,N,ZT,AWC,ZAP,287,N
4935,Transport Canada,N,,TGO,TRANSPORT,88,N
4936,Tiger Airways,N,TR,TGW,GO CAT,252,Y
4937,Tiger Airways Australia,N,TT,TGW,GO CAT,62,Y
4938,Transair Gabon],N,,TGX,TRANSGABON,130,N
4939,Trans Guyana Airways,N,,TGY,TRANS GUYANA,143,N
4940,Thai Airways International,N,TG,THA,THAI,274,Y
4941,Tar Heel Aviation,N,,THC,TARHEEL,288,N
4942,Toumai Air Tchad,N,,THE,TOUMAI AIR,93,N
4943,Touraine Helicoptere,N,,THF,TOURAINE HELICO,127,N
4944,Thai Global Airline,N,,THG,THAI GLOBAL,274,N
4945,Thai Jet Intergroup,N,,THJ,THAI JET,274,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,N,,THK,HUR KUS,279,Y
4947,Thai AirAsia,Thai Air Asia,FD,AIQ,THAI ASIA,274,Y
4948,TACA De Honduras,N,,THO,LEMPIRA,145,N
4949,Tehran Airline,N,,THR,TEHRAN AIR,152,N
4950,Thunder Airlines,N,,THU,AIR THUNDER,88,N
4951,Turkish Airlines,N,TK,THY,TURKAIR,279,Y
4952,Trans Helicoptere Service,N,,THZ,LYON HELIJET,127,N
4953,Trans International Airlines,N,,TIA,TRANS INTERNATIONAL,288,N
4954,Travel International Air Charters,N,,TIC,TRAVEL INTERNATIONAL,299,N
4955,Time Air,N,,TIE,TIME AIR,107,N
4956,Tic Air,N,,TIK,TICAIR,62,N
4957,Tajikistan International Airlines,N,,TIL,TIL,272,Y
4958,TEAM Transportes Aereos,N,,TIM,TEAM BRASIL,78,N
4959,Taino Tours,N,,TIN,TAINO,115,N
4960,Tesis,N,,TIS,TESIS,234,N
4961,Transcarga Intl Airways,N,,TIW,TIACA,293,N
4962,Tajikair,N,,TJK,TAJIKAIR,272,N
4963,Tien-Shan,N,,TJN,NERON,161,N
4964,Tyrolean Jet Service,N,,TJS,TYROLJET,63,N
4965,Twin Jet,N,T7,TJT,TWINJET,127,Y
4966,Tikal Jets Airlines,N,,TKC,TIKAL,139,N
4967,Take Air Line,N,,TKE,ISLAND BIRD,127,N
4968,Tropical International Airways,N,,TKX,TROPEXPRESS,241,N
4969,Thai Sky Airlines,N,9I,TKY,THAI SKY,274,N
4970,Translift Airways,N,,TLA,TRANSLIFT,154,Y
4971,Transport Africa,N,,TLF,TRANS-LEONE,251,N
4972,Trans Atlantic Airlines,N,,TLL,ATLANTIC LEONE,251,N
4973,Eagle Canyon Airlines,N,,TLO,TALON AIR,288,N
4974,Tulip Air,N,TD,TLP,TULIPAIR,202,N
4975,Tunisavia,N,,TAJ,TUNISAVIA,278,N
4976,TLC Air,N,,TLS,TEALSY,288,N
4977,Turtle Airways,N,,TLT,TURTLE,125,N
4978,Travelair,N,,TLV,PAJAROS,289,N
4979,Telesis Transair,N,,TLX,TELESIS,288,N
4980,Top-Fly,N,,TLY,TOPFLY,261,N
4981,Trans Mediterranean Airlines,N,TL,TMA,TANGO LIMA,170,Y
4982,Transmed Airlines,N,,TMD,,117,N
4983,Tri-MG Intra Asia Airlines,N,GY,TMG,TRILINES,151,N
4984,Taxis Turisticos Marakame,N,,TMH,TAXIMARAKAME,188,N
4985,Tamir Airways,N,,TMI,TAMIRWAYS,155,N
4986,Tomahawk Airways,N,,TMK,TOMAHAWK,288,N
4987,TAM,N,,TML,TAM AIRLINE,179,N
4988,TMC Airlines,N,,TMM,WILLOW RUN,288,N
4989,TRAM,N,,TMQ,TRAM AIR,186,N
4990,Timberline Air,N,,TMR,TIMBER,88,N
4991,Temsco Helicopters,N,,TMS,TEMSCO,288,N
4992,Trans Midwest Airlines,N,,TMT,TRANS MIDWEST,288,N
4993,Tramon Air,N,,TMX,TRAMON,258,N
